image,choice,annotator,updated_at,id,created_at,annotation_id,lead_time
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C423938.jpg,Food,1,2023-04-12T23:33:54.682851Z,300,2023-04-12T23:33:54.682851Z,441,2.105
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C428660.jpg,No-Food,1,2023-04-12T23:35:37.257969Z,301,2023-04-12T23:35:37.257969Z,481,1.817
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C428874.jpg,Food,1,2023-04-12T23:30:49.964266Z,302,2023-04-12T23:30:49.964266Z,369,1.645
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C435466.jpg,Food,1,2023-04-12T23:29:25.075158Z,303,2023-04-12T23:29:25.075158Z,344,1.176
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4381727.jpg,Food,1,2023-04-12T23:18:16.717439Z,304,2023-04-12T23:18:16.717439Z,314,1.194
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C442514.jpg,Food,1,2023-04-12T23:16:49.045783Z,305,2023-04-12T23:16:49.045783Z,269,1.192
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4434735.jpg,Food,1,2023-04-12T23:15:36.767710Z,306,2023-04-12T23:15:36.767710Z,236,1.007
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4455004.jpg,Food,1,2023-04-12T23:30:34.818545Z,307,2023-04-12T23:30:34.818545Z,362,1.131
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4455090.jpg,Food,1,2023-04-12T23:16:35.273419Z,308,2023-04-12T23:16:35.273419Z,261,1.15
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4457794.jpg,No-Food,1,2023-04-12T23:18:33.378030Z,309,2023-04-12T23:18:33.378030Z,321,2.374
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4465164.jpg,No-Food,1,2023-04-12T23:18:48.943629Z,310,2023-04-12T23:18:48.943629Z,326,1.729
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4472444.jpg,Food,1,2023-04-12T23:09:46.744065Z,311,2023-04-12T23:09:46.744065Z,167,1.187
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4477859.jpg,No-Food,1,2023-04-12T23:30:20.706583Z,312,2023-04-12T23:30:20.706583Z,355,1.607
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4478386.jpg,No-Food,1,2023-04-12T23:34:55.372722Z,313,2023-04-12T23:34:55.372722Z,470,3.062
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4503447.jpg,Food,1,2023-04-12T23:12:19.228373Z,314,2023-04-12T23:12:19.228373Z,207,1.536
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4508542.jpg,Food,1,2023-04-12T23:36:31.915290Z,315,2023-04-12T23:36:31.915290Z,506,1.203
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4510858.jpg,Food,1,2023-04-12T23:29:21.876621Z,316,2023-04-12T23:29:21.876621Z,342,0.913
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4518577.jpg,No-Food,1,2023-04-12T23:16:47.398797Z,317,2023-04-12T23:16:47.398797Z,268,1.464
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4534782.jpg,No-Food,1,2023-04-12T23:16:01.348301Z,318,2023-04-12T23:16:01.348301Z,247,1.534
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4536093.jpg,No-Food,1,2023-04-12T23:09:03.988305Z,319,2023-04-12T23:09:03.988305Z,150,1.301
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4537643.jpg,No-Food,1,2023-04-12T23:15:57.492121Z,320,2023-04-12T23:15:57.492121Z,245,1.306
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4539602.jpg,Food,1,2023-04-12T23:30:55.121611Z,321,2023-04-12T23:30:55.121611Z,370,4.41
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4546163.jpg,Food,1,2023-04-12T23:15:44.359841Z,322,2023-04-12T23:15:44.359841Z,238,5.066
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4552175.jpg,Food,1,2023-04-12T23:02:56.973847Z,323,2023-04-12T23:02:56.973847Z,51,1.302
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4556337.jpg,Food,1,2023-04-12T23:17:25.534278Z,324,2023-04-12T23:17:25.534278Z,290,0.965
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4569668.jpg,Food,1,2023-04-12T23:17:30.911533Z,325,2023-04-12T23:17:30.911533Z,293,1.111
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4572847.jpg,No-Food,1,2023-04-12T23:18:07.668917Z,326,2023-04-12T23:18:07.667929Z,309,1.322
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4577055.jpg,No-Food,1,2023-04-12T23:34:06.103599Z,327,2023-04-12T23:34:06.103599Z,447,1.173
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4578200.jpg,No-Food,1,2023-04-12T23:34:26.084613Z,328,2023-04-12T23:34:26.084613Z,456,1.333
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4583855.jpg,Food,1,2023-04-12T23:31:52.542558Z,329,2023-04-12T23:31:52.542558Z,399,1.485
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4595966.jpg,No-Food,1,2023-04-12T23:12:10.260448Z,330,2023-04-12T23:12:10.260448Z,203,1.814
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4600058.jpg,No-Food,1,2023-04-12T23:32:33.794462Z,331,2023-04-12T23:32:33.794462Z,411,1.581
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4600865.jpg,Food,1,2023-04-12T23:05:19.116146Z,332,2023-04-12T23:05:19.116146Z,85,1.515
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4610725.jpg,Food,1,2023-04-12T23:32:24.681369Z,333,2023-04-12T23:32:24.681369Z,407,1.819
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4614917.jpg,No-Food,1,2023-04-12T23:32:22.410703Z,334,2023-04-12T23:32:22.410703Z,406,2.118
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4615705.jpg,No-Food,1,2023-04-12T23:34:40.499007Z,335,2023-04-12T23:34:40.499007Z,463,1.245
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4628535.jpg,Food,1,2023-04-12T23:16:58.377785Z,336,2023-04-12T23:16:58.377785Z,274,1.85
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4634441.jpg,Food,1,2023-04-12T23:04:46.649522Z,337,2023-04-12T23:04:46.649522Z,71,1.237
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4642227.jpg,Food,1,2023-04-12T23:29:26.842798Z,338,2023-04-12T23:29:26.842798Z,345,1.016
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4642434.jpg,No-Food,1,2023-04-12T23:36:24.639657Z,339,2023-04-12T23:36:24.638657Z,502,1.114
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4646337.jpg,No-Food,1,2023-04-12T23:05:55.472657Z,340,2023-04-12T23:05:55.472657Z,99,1.806
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4651811.jpg,Food,1,2023-04-12T23:08:17.462070Z,341,2023-04-12T23:08:17.462070Z,134,1.392
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4652889.jpg,Food,1,2023-04-12T23:05:25.000738Z,342,2023-04-12T23:05:25.000738Z,88,1.233
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4660656.jpg,Food,1,2023-04-12T23:36:37.317842Z,343,2023-04-12T23:36:37.317842Z,509,1.355
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4660728.jpg,Food,1,2023-04-12T23:33:05.524026Z,344,2023-04-12T23:33:05.524026Z,418,3.692
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4661715.jpg,Food,1,2023-04-12T23:05:16.863836Z,345,2023-04-12T23:05:16.863836Z,84,1.743
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4674080.jpg,Food,1,2023-04-12T23:18:11.303129Z,346,2023-04-12T23:18:11.303129Z,311,1.238
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4674426.jpg,No-Food,1,2023-04-12T23:05:31.305910Z,347,2023-04-12T23:05:31.305910Z,91,2.344
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4688776.jpg,No-Food,1,2023-04-12T23:36:53.094882Z,348,2023-04-12T23:36:53.093884Z,517,1.023
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4713993.jpg,Food,1,2023-04-12T23:30:38.604519Z,349,2023-04-12T23:30:38.604519Z,364,1.169
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C472281.jpg,Food,1,2023-04-12T23:02:01.758404Z,350,2023-04-12T23:02:01.758404Z,31,8.443
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4736386.jpg,Food,1,2023-04-12T23:05:49.083188Z,351,2023-04-12T23:05:49.083188Z,96,9.168
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C473737.jpg,No-Food,1,2023-04-12T23:02:04.442232Z,352,2023-04-12T23:02:04.442232Z,32,1.929
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4739773.jpg,Food,1,2023-04-12T23:34:32.128004Z,353,2023-04-12T23:34:32.128004Z,459,1.585
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C474971.jpg,Food,1,2023-04-12T23:05:39.177556Z,354,2023-04-12T23:05:39.176555Z,95,1.063
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C475171.jpg,Food,1,2023-04-12T23:04:26.282806Z,355,2023-04-12T23:04:26.282806Z,63,1.52
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4753726.jpg,Food,1,2023-04-12T23:31:33.667396Z,356,2023-04-12T23:31:33.667396Z,389,1.011
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4764462.jpg,Food,1,2023-04-12T23:31:26.742456Z,357,2023-04-12T23:31:26.741456Z,385,2.128
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4769108.jpg,No-Food,1,2023-04-12T23:04:57.457818Z,358,2023-04-12T23:04:57.457818Z,75,1.858
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4775051.jpg,Food,1,2023-04-12T23:17:17.111181Z,359,2023-04-12T23:17:17.111181Z,285,1.096
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4780023.jpg,Food,1,2023-04-12T23:09:57.049258Z,360,2023-04-12T23:09:57.049258Z,171,2.244
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4784078.jpg,Food,1,2023-04-12T23:36:22.731644Z,361,2023-04-12T23:36:22.731644Z,501,1.048
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4790528.jpg,Food,1,2023-04-12T23:09:48.477778Z,362,2023-04-12T23:09:48.477778Z,168,0.964
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C479503.jpg,Food,1,2023-04-12T23:35:53.719021Z,363,2023-04-12T23:35:53.719021Z,488,0.949
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4799309.jpg,Food,1,2023-04-12T23:30:56.936323Z,364,2023-04-12T23:30:56.936323Z,371,1.168
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4799626.jpg,Food,1,2023-04-12T23:36:09.728702Z,365,2023-04-12T23:36:09.728702Z,495,1.447
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4803619.jpg,Food,1,2023-04-12T23:36:47.457255Z,366,2023-04-12T23:36:47.457255Z,514,1.019
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4807611.jpg,Food,1,2023-04-12T23:36:21.152648Z,367,2023-04-12T23:36:21.152648Z,500,1.733
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C480839.jpg,No-Food,1,2023-04-12T23:11:34.978794Z,368,2023-04-12T23:11:34.978794Z,192,2.102
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4811523.jpg,Food,1,2023-04-12T23:05:10.885616Z,369,2023-04-12T23:05:10.885616Z,82,1.028
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4812052.jpg,No-Food,1,2023-04-12T23:17:27.675426Z,370,2023-04-12T23:17:27.675426Z,291,1.341
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4813435.jpg,Food,1,2023-04-12T23:16:37.010614Z,371,2023-04-12T23:16:37.010614Z,262,1.269
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4817298.jpg,No-Food,1,2023-04-12T23:07:02.360642Z,372,2023-04-12T23:07:02.359650Z,112,1.63
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4830850.jpg,Food,1,2023-04-12T23:06:37.370987Z,373,2023-04-12T23:06:37.370987Z,102,3.365
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4831581.jpg,No-Food,1,2023-04-12T23:11:47.137828Z,374,2023-04-12T23:11:47.137828Z,198,1.418
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4832095.jpg,Food,1,2023-04-12T23:31:57.905480Z,375,2023-04-12T23:31:57.905480Z,402,1.422
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4832104.jpg,Food,1,2023-04-12T23:29:02.627416Z,376,2023-04-12T23:29:02.627416Z,330,1.108
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C483299.jpg,Food,1,2023-04-12T23:04:09.249310Z,377,2023-04-12T23:04:09.249310Z,57,3.206
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4836174.jpg,Food,1,2023-04-12T23:29:07.061565Z,378,2023-04-12T23:29:07.061565Z,333,0.855
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4836309.jpg,Food,1,2023-04-12T23:34:19.673734Z,379,2023-04-12T23:34:19.673734Z,453,1.066
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4839060.jpg,Food,1,2023-04-12T23:04:03.126998Z,380,2023-04-12T23:04:03.126010Z,55,58.169
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4846611.jpg,No-Food,1,2023-04-12T23:34:21.768940Z,381,2023-04-12T23:34:21.768940Z,454,1.308
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4854246.jpg,Food,1,2023-04-12T23:35:46.069833Z,382,2023-04-12T23:35:46.069833Z,484,1.687
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C485482.jpg,No-Food,1,2023-04-12T23:29:10.085091Z,383,2023-04-12T23:29:10.085091Z,335,0.96
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C485621.jpg,Food,1,2023-04-12T23:36:11.988421Z,384,2023-04-12T23:36:11.988421Z,496,1.416
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4856441.jpg,Food,1,2023-04-12T23:09:12.369869Z,385,2023-04-12T23:09:12.368875Z,154,1.247
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4868532.jpg,Food,1,2023-04-12T23:32:31.743479Z,386,2023-04-12T23:32:31.743479Z,410,1.886
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4869147.jpg,Food,1,2023-04-12T23:33:15.615871Z,387,2023-04-12T23:33:15.615871Z,423,1.314
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C487358.jpg,No-Food,1,2023-04-12T23:02:28.569114Z,388,2023-04-12T23:02:28.569114Z,39,8.018
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C488054.jpg,Food,1,2023-04-12T23:37:08.741947Z,389,2023-04-12T23:37:08.741947Z,523,2.662
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4909888.jpg,Food,1,2023-04-12T23:34:16.221929Z,390,2023-04-12T23:34:16.221929Z,451,1.423
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4928836.jpg,Food,1,2023-04-12T23:17:20.720083Z,391,2023-04-12T23:17:20.720083Z,287,1.14
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C497438.jpg,Food,1,2023-04-12T23:09:36.136357Z,392,2023-04-12T23:09:36.136357Z,163,1.129
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4976502.jpg,No-Food,1,2023-04-12T23:31:39.053981Z,393,2023-04-12T23:31:39.053981Z,392,1.31
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4976521.jpg,Food,1,2023-04-12T23:16:45.184635Z,394,2023-04-12T23:16:45.184635Z,267,0.963
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4983026.jpg,No-Food,1,2023-04-12T23:02:17.316622Z,395,2023-04-12T23:02:17.316622Z,37,1.323
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4984885.jpg,Food,1,2023-04-12T23:37:02.094619Z,396,2023-04-12T23:37:02.094619Z,521,1.335
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C499478.jpg,Food,1,2023-04-12T23:05:28.551700Z,397,2023-04-12T23:05:28.551700Z,90,1.279
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5004000.jpg,No-Food,1,2023-04-12T23:08:05.674010Z,398,2023-04-12T23:08:05.674010Z,129,1.442
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5004716.jpg,No-Food,1,2023-04-12T23:30:12.096688Z,399,2023-04-12T23:30:12.096688Z,351,1.503
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5006889.jpg,Food,1,2023-04-12T23:31:21.938957Z,400,2023-04-12T23:31:21.938957Z,383,2.443
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5007120.jpg,Food,1,2023-04-12T23:12:34.839562Z,401,2023-04-12T23:12:34.839562Z,215,1.853
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5013062.jpg,No-Food,1,2023-04-12T23:18:15.041627Z,402,2023-04-12T23:18:15.041627Z,313,1.411
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C501318.jpg,Food,1,2023-04-12T23:36:33.504984Z,403,2023-04-12T23:36:33.504984Z,507,1.099
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5021544.jpg,No-Food,1,2023-04-12T23:33:07.482244Z,404,2023-04-12T23:33:07.482244Z,419,1.168
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5026112.jpg,Food,1,2023-04-12T23:33:38.059218Z,405,2023-04-12T23:33:38.059218Z,433,1.534
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5039889.jpg,No-Food,1,2023-04-12T23:33:58.231467Z,406,2023-04-12T23:33:58.231467Z,443,1.0
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5044266.jpg,Food,1,2023-04-12T23:05:26.558818Z,407,2023-04-12T23:05:26.558818Z,89,1.149
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5054056.jpg,No-Food,1,2023-04-12T23:16:23.648881Z,408,2023-04-12T23:16:23.648881Z,256,1.394
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C505854.jpg,No-Food,1,2023-04-12T23:11:24.509428Z,409,2023-04-12T23:11:24.509428Z,187,2.396
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5072995.jpg,Food,1,2023-04-12T23:16:50.747741Z,410,2023-04-12T23:16:50.747741Z,270,0.962
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5078395.jpg,Food,1,2023-04-12T23:09:34.574570Z,411,2023-04-12T23:09:34.574570Z,162,1.389
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C510167.jpg,Food,1,2023-04-12T23:11:38.949016Z,412,2023-04-12T23:11:38.949016Z,194,1.295
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5133173.jpg,Food,1,2023-04-12T23:30:08.172022Z,413,2023-04-12T23:30:08.172022Z,349,1.297
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C515330.jpg,Food,1,2023-04-12T23:33:45.143954Z,414,2023-04-12T23:33:45.142962Z,437,1.465
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5163202.jpg,Food,1,2023-04-12T23:04:24.349596Z,415,2023-04-12T23:04:24.349596Z,62,1.391
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C516739.jpg,No-Food,1,2023-04-12T23:09:00.252089Z,416,2023-04-12T23:09:00.252089Z,148,1.605
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5217932.jpg,Food,1,2023-04-12T23:12:07.672812Z,417,2023-04-12T23:12:07.672812Z,202,1.745
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5284208.jpg,No-Food,1,2023-04-12T23:17:57.768000Z,418,2023-04-12T23:17:57.768000Z,306,1.662
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5287713.jpg,Food,1,2023-04-12T23:02:15.511657Z,419,2023-04-12T23:02:15.511657Z,36,2.146
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5294988.jpg,Food,1,2023-04-12T23:05:23.053962Z,420,2023-04-12T23:05:23.053962Z,87,1.51
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5295694.jpg,Food,1,2023-04-12T23:31:53.992828Z,421,2023-04-12T23:31:53.992828Z,400,0.994
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5296501.jpg,Food,1,2023-04-12T23:35:32.205407Z,422,2023-04-12T23:35:32.205407Z,479,4.965
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5299174.jpg,Food,1,2023-04-12T23:30:06.107078Z,423,2023-04-12T23:30:06.107078Z,348,1.854
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5299851.jpg,Food,1,2023-04-12T23:18:18.911056Z,424,2023-04-12T23:18:18.911056Z,315,1.422
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5303347.jpg,No-Food,1,2023-04-12T23:17:24.121559Z,425,2023-04-12T23:17:24.121559Z,289,1.103
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5307899.jpg,Food,1,2023-04-12T23:15:53.666759Z,426,2023-04-12T23:15:53.666759Z,243,1.368
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5312609.jpg,No-Food,1,2023-04-12T23:07:58.685819Z,427,2023-04-12T23:07:58.685819Z,126,13.259
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5317262.jpg,Food,1,2023-04-12T23:18:22.792621Z,428,2023-04-12T23:18:22.792621Z,317,1.351
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5318367.jpg,Food,1,2023-04-12T23:08:50.287177Z,429,2023-04-12T23:08:50.287177Z,145,2.556
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5318518.jpg,Food,1,2023-04-12T23:18:46.766148Z,430,2023-04-12T23:18:46.766148Z,325,1.124
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5319157.jpg,Food,1,2023-04-12T23:09:26.681703Z,431,2023-04-12T23:09:26.681703Z,159,6.391
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5331907.jpg,Food,1,2023-04-12T23:02:58.940711Z,432,2023-04-12T23:02:58.940711Z,52,1.236
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5333735.jpg,No-Food,1,2023-04-12T23:08:23.440362Z,433,2023-04-12T23:08:23.440362Z,137,1.632
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5336647.jpg,No-Food,1,2023-04-12T23:36:05.433953Z,434,2023-04-12T23:36:05.433953Z,493,3.175
/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5337327.jpg,No-Food,1,2023-04-12T23:04:51.429438Z,435,2023-04-12T23:04:51.429438Z,73,2.359
